Original Feature Value,Rescaled Feature Value,Feature Impact on Outcome,Feature Name
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.0,0.0,0.0,CHAS
0.538,3.148148148148149,-0.4071992039680481,NOX
0.469,1.7283950617283943,0.20268283784389496,NOX
0.469,1.7283950617283943,0.3000246286392212,NOX
0.458,1.5020576131687244,0.29623618721961975,NOX
0.458,1.5020576131687244,0.29623618721961975,NOX
0.458,1.5020576131687244,0.22546391189098358,NOX
0.524,2.8600823045267494,0.11949314177036285,NOX
0.524,2.8600823045267494,0.27002593874931335,NOX
0.524,2.8600823045267494,0.8134911060333252,NOX
0.524,2.8600823045267494,0.26692473888397217,NOX
0.524,2.8600823045267494,0.7640935182571411,NOX
0.524,2.8600823045267494,0.1130630373954773,NOX
0.524,2.8600823045267494,0.23237521946430206,NOX
0.538,3.148148148148149,0.0876867026090622,NOX
0.538,3.148148148148149,0.07637292146682739,NOX
0.538,3.148148148148149,0.0876867026090622,NOX
0.538,3.148148148148149,0.0876867026090622,NOX
0.538,3.148148148148149,0.09859415888786316,NOX
0.538,3.148148148148149,0.0940655916929245,NOX
0.538,3.148148148148149,0.0941259041428566,NOX
0.538,3.148148148148149,0.5286270380020142,NOX
0.538,3.148148148148149,0.07728926092386246,NOX
0.538,3.148148148148149,0.14137014746665955,NOX
0.538,3.148148148148149,0.5156423449516296,NOX
0.538,3.148148148148149,0.1507294625043869,NOX
0.538,3.148148148148149,0.14975281059741974,NOX
0.538,3.148148148148149,0.10659895092248917,NOX
0.538,3.148148148148149,0.1507294625043869,NOX
0.538,3.148148148148149,0.02073846198618412,NOX
0.538,3.148148148148149,0.01902485266327858,NOX
0.538,3.148148148148149,0.4910510778427124,NOX
0.538,3.148148148148149,0.0773540809750557,NOX
0.538,3.148148148148149,0.534593939781189,NOX
0.538,3.148148148148149,0.15623673796653748,NOX
0.538,3.148148148148149,0.5342375040054321,NOX
0.499,2.3456790123456788,0.19795262813568115,NOX
0.499,2.3456790123456788,0.20121027529239655,NOX
0.499,2.3456790123456788,0.1853981763124466,NOX
0.499,2.3456790123456788,0.19795262813568115,NOX
0.428,0.8847736625514401,0.22480925917625427,NOX
0.428,0.8847736625514401,0.2952541410923004,NOX
0.448,1.2962962962962963,0.22700682282447815,NOX
0.448,1.2962962962962963,0.2046072781085968,NOX
0.448,1.2962962962962963,0.2046072781085968,NOX
0.448,1.2962962962962963,0.18160973489284515,NOX
0.448,1.2962962962962963,0.18480709195137024,NOX
0.448,1.2962962962962963,0.18486739695072174,NOX
0.448,1.2962962962962963,0.3051212728023529,NOX
0.448,1.2962962962962963,0.7039228677749634,NOX
0.448,1.2962962962962963,0.35113850235939026,NOX
0.439,1.1111111111111112,0.18486739695072174,NOX
0.439,1.1111111111111112,0.2046072781085968,NOX
0.439,1.1111111111111112,0.22546391189098358,NOX
0.439,1.1111111111111112,0.18160973489284515,NOX
0.41,0.5144032921810693,0.17246736586093903,NOX
0.403,0.3703703703703707,0.3061884045600891,NOX
0.41,0.5144032921810693,0.2629355192184448,NOX
0.411,0.5349794238683121,0.23915761709213257,NOX
0.453,1.3991769547325104,0.20240971446037292,NOX
0.453,1.3991769547325104,0.17941217124462128,NOX
0.453,1.3991769547325104,0.18266983330249786,NOX
0.453,1.3991769547325104,0.21509455144405365,NOX
0.453,1.3991769547325104,0.203126922249794,NOX
0.453,1.3991769547325104,0.20323148369789124,NOX
0.4161,0.6399176954732513,0.2855927050113678,NOX
0.398,0.2674897119341566,0.21270014345645905,NOX
0.398,0.2674897119341566,0.18266983330249786,NOX
0.409,0.49382716049382647,0.18160973489284515,NOX
0.409,0.49382716049382647,0.18480709195137024,NOX
0.409,0.49382716049382647,0.18160973489284515,NOX
0.413,0.5761316872427977,0.20532448589801788,NOX
0.413,0.5761316872427977,0.18160973489284515,NOX
0.413,0.5761316872427977,0.18160973489284515,NOX
0.413,0.5761316872427977,0.2046072781085968,NOX
0.437,1.0699588477366253,0.2046072781085968,NOX
0.437,1.0699588477366253,0.2046072781085968,NOX
0.437,1.0699588477366253,0.21270300447940826,NOX
0.437,1.0699588477366253,0.2078649401664734,NOX
0.437,1.0699588477366253,0.2078649401664734,NOX
0.437,1.0699588477366253,0.18160973489284515,NOX
0.426,0.8436213991769543,0.22480925917625427,NOX
0.426,0.8436213991769543,0.20323148369789124,NOX
0.426,0.8436213991769543,0.20240971446037292,NOX
0.426,0.8436213991769543,0.20240971446037292,NOX
0.449,1.3168724279835393,0.2046072781085968,NOX
0.449,1.3168724279835393,0.2054290473461151,NOX
0.449,1.3168724279835393,0.18486739695072174,NOX
0.449,1.3168724279835393,0.21716171503067017,NOX
0.489,2.1399176954732506,0.28392067551612854,NOX
0.489,2.1399176954732506,0.290021151304245,NOX
0.489,2.1399176954732506,0.2216673642396927,NOX
0.489,2.1399176954732506,0.22578822076320648,NOX
0.464,1.6255144032921813,0.21568135917186737,NOX
0.464,1.6255144032921813,0.2149641513824463,NOX
0.464,1.6255144032921813,0.22305986285209656,NOX
0.445,1.2345679012345678,0.21798348426818848,NOX
0.445,1.2345679012345678,0.22041936218738556,NOX
0.445,1.2345679012345678,0.1906312108039856,NOX
0.445,1.2345679012345678,0.18579316139221191,NOX
0.445,1.2345679012345678,0.28623270988464355,NOX
0.52,2.7777777777777777,0.10920364409685135,NOX
0.52,2.7777777777777777,0.12047181278467178,NOX
0.52,2.7777777777777777,0.09370142966508865,NOX
0.52,2.7777777777777777,0.10720312595367432,NOX
0.52,2.7777777777777777,0.11200925707817078,NOX
0.52,2.7777777777777777,0.3070013225078583,NOX
0.52,2.7777777777777777,0.3070013225078583,NOX
0.52,2.7777777777777777,0.11205090582370758,NOX
0.52,2.7777777777777777,0.11234544962644577,NOX
0.52,2.7777777777777777,0.2570226192474365,NOX
0.52,2.7777777777777777,0.11848101019859314,NOX
0.547,3.3333333333333344,0.0877981185913086,NOX
0.547,3.3333333333333344,0.2925538122653961,NOX
0.547,3.3333333333333344,0.28774765133857727,NOX
0.547,3.3333333333333344,0.09664544463157654,NOX
0.547,3.3333333333333344,0.266571581363678,NOX
0.547,3.3333333333333344,0.10791362822055817,NOX
0.547,3.3333333333333344,0.1377757489681244,NOX
0.547,3.3333333333333344,0.27692335844039917,NOX
0.547,3.3333333333333344,0.14420588314533234,NOX
0.581,4.032921810699587,0.14420588314533234,NOX
0.581,4.032921810699587,0.1377757489681244,NOX
0.581,4.032921810699587,0.2925538122653961,NOX
0.581,4.032921810699587,1.0641543865203857,NOX
0.581,4.032921810699587,0.2885499596595764,NOX
0.581,4.032921810699587,0.2141374796628952,NOX
0.581,4.032921810699587,0.8689804077148438,NOX
0.624,4.917695473251029,0.029426606371998787,NOX
0.624,4.917695473251029,0.026502693071961403,NOX
0.624,4.917695473251029,0.029366295784711838,NOX
0.624,4.917695473251029,-0.06598938256502151,NOX
0.624,4.917695473251029,-0.058761049062013626,NOX
0.624,4.917695473251029,-0.058761049062013626,NOX
0.624,4.917695473251029,0.036915529519319534,NOX
0.624,4.917695473251029,0.023776540532708168,NOX
0.624,4.917695473251029,0.014417201280593872,NOX
0.624,4.917695473251029,0.029426606371998787,NOX
0.624,4.917695473251029,0.001068290090188384,NOX
0.624,4.917695473251029,-0.08029744774103165,NOX
0.624,4.917695473251029,0.020329652354121208,NOX
0.624,4.917695473251029,-0.06895129382610321,NOX
0.624,4.917695473251029,-0.03248690441250801,NOX
0.871,10.0,-0.8132553696632385,NOX
0.871,10.0,-0.8179742693901062,NOX
0.871,10.0,-0.814137876033783,NOX
0.871,10.0,-0.8275732398033142,NOX
0.871,10.0,-0.5923454761505127,NOX
0.871,10.0,-0.8148913979530334,NOX
0.871,10.0,-0.8130335211753845,NOX
0.871,10.0,-0.8001189231872559,NOX
0.871,10.0,-0.4124771058559418,NOX
0.871,10.0,-0.3713687062263489,NOX
0.871,10.0,-0.37132900953292847,NOX
0.871,10.0,-0.5784568786621094,NOX
0.871,10.0,-0.5877388119697571,NOX
0.871,10.0,-0.55954509973526,NOX
0.871,10.0,-0.562653124332428,NOX
0.605,4.526748971193415,-0.05665521323680878,NOX
0.605,4.526748971193415,-0.009797726757824421,NOX
0.871,10.0,-0.4095229506492615,NOX
0.605,4.526748971193415,-0.05099286511540413,NOX
0.605,4.526748971193415,-0.06818539649248123,NOX
0.605,4.526748971193415,-0.06905341893434525,NOX
0.605,4.526748971193415,-0.06911823153495789,NOX
0.605,4.526748971193415,-0.00829397328197956,NOX
0.605,4.526748971193415,-0.05268195644021034,NOX
0.605,4.526748971193415,-0.06911823153495789,NOX
0.605,4.526748971193415,-0.009210312739014626,NOX
0.605,4.526748971193415,-0.049424298107624054,NOX
0.605,4.526748971193415,-0.049424298107624054,NOX
0.605,4.526748971193415,0.05155374854803085,NOX
0.605,4.526748971193415,-0.00829397328197956,NOX
0.51,2.57201646090535,0.2449534386396408,NOX
0.51,2.57201646090535,0.21429075300693512,NOX
0.51,2.57201646090535,0.19738712906837463,NOX
0.51,2.57201646090535,0.24334968626499176,NOX
0.51,2.57201646090535,0.19795262813568115,NOX
0.51,2.57201646090535,0.22578822076320648,NOX
0.51,2.57201646090535,0.3007018268108368,NOX
0.488,2.119341563786008,0.29616492986679077,NOX
0.488,2.119341563786008,0.1780218780040741,NOX
0.488,2.119341563786008,0.2203846573829651,NOX
0.488,2.119341563786008,0.2890032231807709,NOX
0.488,2.119341563786008,0.21429792046546936,NOX
0.488,2.119341563786008,0.19467821717262268,NOX
0.488,2.119341563786008,0.224207803606987,NOX
0.488,2.119341563786008,0.18958160281181335,NOX
0.437,1.0699588477366253,0.2157859206199646,NOX
0.437,1.0699588477366253,0.22480925917625427,NOX
0.437,1.0699588477366253,0.2952541410923004,NOX
0.437,1.0699588477366253,0.2952541410923004,NOX
0.437,1.0699588477366253,0.22480925917625427,NOX
0.437,1.0699588477366253,0.2952541410923004,NOX
0.401,0.32921810699588505,0.22822332382202148,NOX
0.401,0.32921810699588505,0.22480925917625427,NOX
0.422,0.7613168724279831,0.18417105078697205,NOX
0.404,0.39094650205761355,0.3061884045600891,NOX
0.404,0.39094650205761355,0.28461065888404846,NOX
0.404,0.39094650205761355,0.28461065888404846,NOX
0.403,0.3703703703703707,0.3061884045600891,NOX
0.403,0.3703703703703707,0.3061884045600891,NOX
0.415,0.6172839506172834,0.2629355192184448,NOX
0.415,0.6172839506172834,0.18417105078697205,NOX
0.4161,0.6399176954732513,0.17323677241802216,NOX
0.4161,0.6399176954732513,0.17323677241802216,NOX
0.489,2.1399176954732506,0.18865583837032318,NOX
0.489,2.1399176954732506,0.20283201336860657,NOX
0.489,2.1399176954732506,0.368354856967926,NOX
0.489,2.1399176954732506,0.23949657380580902,NOX
0.489,2.1399176954732506,0.8730450868606567,NOX
0.489,2.1399176954732506,0.3360595405101776,NOX
0.489,2.1399176954732506,0.8762938976287842,NOX
0.489,2.1399176954732506,0.2991980314254761,NOX
0.489,2.1399176954732506,0.20839571952819824,NOX
0.489,2.1399176954732506,1.1134321689605713,NOX
0.489,2.1399176954732506,0.20604208111763,NOX
0.55,3.3950617283950626,0.13204754889011383,NOX
0.55,3.3950617283950626,0.06353721022605896,NOX
0.55,3.3950617283950626,0.2925538122653961,NOX
0.55,3.3950617283950626,0.0854034498333931,NOX
0.507,2.5102880658436217,0.268903911113739,NOX
0.507,2.5102880658436217,0.8780761957168579,NOX
0.507,2.5102880658436217,0.29285725951194763,NOX
0.507,2.5102880658436217,0.20070478320121765,NOX
0.504,2.448559670781893,0.1666010171175003,NOX
0.504,2.448559670781893,0.1666010171175003,NOX
0.504,2.448559670781893,0.16950826346874237,NOX
0.504,2.448559670781893,0.2699477970600128,NOX
0.504,2.448559670781893,0.1814243495464325,NOX
0.504,2.448559670781893,0.2345283329486847,NOX
0.504,2.448559670781893,0.1923888772726059,NOX
0.504,2.448559670781893,0.3082796633243561,NOX
0.507,2.5102880658436217,0.18626239895820618,NOX
0.507,2.5102880658436217,0.1814243495464325,NOX
0.507,2.5102880658436217,0.21295055747032166,NOX
0.507,2.5102880658436217,0.1923888772726059,NOX
0.507,2.5102880658436217,0.20523416996002197,NOX
0.507,2.5102880658436217,0.2967053949832916,NOX
0.428,0.8847736625514401,0.203126922249794,NOX
0.428,0.8847736625514401,0.20323148369789124,NOX
0.428,0.8847736625514401,0.2815577983856201,NOX
0.428,0.8847736625514401,0.18266983330249786,NOX
0.428,0.8847736625514401,0.2056673765182495,NOX
0.428,0.8847736625514401,0.21270014345645905,NOX
0.431,0.9465020576131684,0.18729153275489807,NOX
0.431,0.9465020576131684,0.3534921407699585,NOX
0.431,0.9465020576131684,0.19578590989112854,NOX
0.431,0.9465020576131684,0.19662870466709137,NOX
0.431,0.9465020576131684,0.20532448589801788,NOX
0.431,0.9465020576131684,0.2054290473461151,NOX
0.431,0.9465020576131684,0.20532448589801788,NOX
0.431,0.9465020576131684,0.22311027348041534,NOX
0.431,0.9465020576131684,0.29623618721961975,NOX
0.431,0.9465020576131684,0.16606158018112183,NOX
0.392,0.1440329218106997,0.20240971446037292,NOX
0.392,0.1440329218106997,0.17941217124462128,NOX
0.394,0.18518518518518534,0.17323677241802216,NOX
0.647,5.390946502057613,-0.06818539649248123,NOX
0.647,5.390946502057613,0.07532130181789398,NOX
0.647,5.390946502057613,0.07786446064710617,NOX
0.647,5.390946502057613,0.07284910976886749,NOX
0.647,5.390946502057613,-0.017877794802188873,NOX
0.647,5.390946502057613,-0.017877794802188873,NOX
0.647,5.390946502057613,0.07525356858968735,NOX
0.647,5.390946502057613,0.07525648176670074,NOX
0.647,5.390946502057613,-0.01973809115588665,NOX
0.647,5.390946502057613,0.0970117449760437,NOX
0.575,3.9094650205761305,0.12389438599348068,NOX
0.575,3.9094650205761305,0.06886465847492218,NOX
0.464,1.6255144032921813,0.1974218338727951,NOX
0.464,1.6255144032921813,0.17604602873325348,NOX
0.464,1.6255144032921813,0.2046072781085968,NOX
0.464,1.6255144032921813,0.21798348426818848,NOX
0.464,1.6255144032921813,0.16678555309772491,NOX
0.447,1.2757201646090535,0.22480925917625427,NOX
0.447,1.2757201646090535,0.29987791180610657,NOX
0.447,1.2757201646090535,0.2736763656139374,NOX
0.447,1.2757201646090535,0.22822332382202148,NOX
0.447,1.2757201646090535,0.203126922249794,NOX
0.4429,1.1913580246913582,0.22806724905967712,NOX
0.4429,1.1913580246913582,0.17421883344650269,NOX
0.4429,1.1913580246913582,0.29623618721961975,NOX
0.4429,1.1913580246913582,0.17421883344650269,NOX
0.401,0.32921810699588505,0.18417105078697205,NOX
0.4,0.3086419753086423,0.2736763656139374,NOX
0.389,0.08230452674897126,0.203126922249794,NOX
0.385,0.0,0.2661931812763214,NOX
0.405,0.4115226337448563,0.20240971446037292,NOX
0.405,0.4115226337448563,0.20240971446037292,NOX
0.405,0.4115226337448563,0.20323148369789124,NOX
0.411,0.5349794238683121,0.29987791180610657,NOX
0.411,0.5349794238683121,0.2952541410923004,NOX
0.411,0.5349794238683121,0.22480925917625427,NOX
0.437,1.0699588477366253,0.2046072781085968,NOX
0.437,1.0699588477366253,0.18486739695072174,NOX
0.437,1.0699588477366253,0.2054290473461151,NOX
0.437,1.0699588477366253,0.2054290473461151,NOX
0.437,1.0699588477366253,0.2852087914943695,NOX
0.4,0.3086419753086423,0.21270014345645905,NOX
0.4,0.3086419753086423,0.2952541410923004,NOX
0.4,0.3086419753086423,0.27830013632774353,NOX
0.433,0.9876543209876542,0.20323148369789124,NOX
0.433,0.9876543209876542,0.203126922249794,NOX
0.433,0.9876543209876542,0.2952541410923004,NOX
0.472,1.7901234567901227,0.27746477723121643,NOX
0.472,1.7901234567901227,0.21957436203956604,NOX
0.472,1.7901234567901227,0.29387715458869934,NOX
0.472,1.7901234567901227,0.29464301466941833,NOX
0.544,3.2716049382716057,-0.41571199893951416,NOX
0.544,3.2716049382716057,0.12480656802654266,NOX
0.544,3.2716049382716057,0.13532419502735138,NOX
0.544,3.2716049382716057,0.09099651873111725,NOX
0.544,3.2716049382716057,0.12405508011579514,NOX
0.544,3.2716049382716057,0.06659244000911713,NOX
0.544,3.2716049382716057,0.05037472024559975,NOX
0.544,3.2716049382716057,0.11550983041524887,NOX
0.544,3.2716049382716057,0.25228768587112427,NOX
0.544,3.2716049382716057,0.24338926374912262,NOX
0.544,3.2716049382716057,0.08209583163261414,NOX
0.544,3.2716049382716057,0.06954143196344376,NOX
0.493,2.2222222222222223,0.20911292731761932,NOX
0.493,2.2222222222222223,0.20839571952819824,NOX
0.493,2.2222222222222223,0.17657680809497833,NOX
0.493,2.2222222222222223,0.1846725344657898,NOX
0.493,2.2222222222222223,0.20029154419898987,NOX
0.493,2.2222222222222223,0.22925235331058502,NOX
0.493,2.2222222222222223,0.19957435131072998,NOX
0.493,2.2222222222222223,0.17983447015285492,NOX
0.46,1.54320987654321,0.18160973489284515,NOX
0.46,1.54320987654321,0.2046072781085968,NOX
0.46,1.54320987654321,0.2046072781085968,NOX
0.4379,1.0884773662551441,0.18266983330249786,NOX
0.4379,1.0884773662551441,0.17941217124462128,NOX
0.515,2.674897119341564,0.11695311218500137,NOX
0.515,2.674897119341564,0.11695311218500137,NOX
0.515,2.674897119341564,0.15808342397212982,NOX
0.515,2.674897119341564,0.15808342397212982,NOX
0.515,2.674897119341564,0.1613410860300064,NOX
0.515,2.674897119341564,0.15808342397212982,NOX
0.515,2.674897119341564,0.15808342397212982,NOX
0.515,2.674897119341564,0.15808342397212982,NOX
0.442,1.1728395061728394,0.28461065888404846,NOX
0.518,2.7366255144032925,0.009526848793029785,NOX
0.484,2.0370370370370368,0.20701992511749268,NOX
0.484,2.0370370370370368,0.3036663234233856,NOX
0.442,1.1728395061728394,0.18486739695072174,NOX
0.442,1.1728395061728394,0.18486739695072174,NOX
0.429,0.9053497942386828,0.203126922249794,NOX
0.435,1.0288065843621397,0.2637573182582855,NOX
0.429,0.9053497942386828,0.289234459400177,NOX
0.429,0.9053497942386828,0.2636527419090271,NOX
0.411,0.5349794238683121,0.2637573182582855,NOX
0.411,0.5349794238683121,0.19034644961357117,NOX
0.41,0.5144032921810693,0.28533506393432617,NOX
0.413,0.5761316872427977,0.17329829931259155,NOX
0.413,0.5761316872427977,0.17335860431194305,NOX
0.77,7.921810699588478,-0.43853959441185,NOX
0.77,7.921810699588478,-0.41577860713005066,NOX
0.77,7.921810699588478,-0.4166949391365051,NOX
0.77,7.921810699588478,-0.4166949391365051,NOX
0.77,7.921810699588478,-0.40557700395584106,NOX
0.77,7.921810699588478,-0.41577860713005066,NOX
0.77,7.921810699588478,-0.37463051080703735,NOX
0.77,7.921810699588478,-0.47132256627082825,NOX
0.718,6.851851851851851,-0.39978790283203125,NOX
0.718,6.851851851851851,-0.36487844586372375,NOX
0.718,6.851851851851851,-0.37508004903793335,NOX
0.631,5.061728395061729,0.028830282390117645,NOX
0.631,5.061728395061729,-0.08124314993619919,NOX
0.631,5.061728395061729,-0.15727214515209198,NOX
0.631,5.061728395061729,-0.04539134353399277,NOX
0.631,5.061728395061729,0.005003709811717272,NOX
0.668,5.823045267489713,-0.19954870641231537,NOX
0.668,5.823045267489713,0.18153895437717438,NOX
0.668,5.823045267489713,0.17067517340183258,NOX
0.671,5.884773662551441,-2.0310909748077393,NOX
0.671,5.884773662551441,-0.23491810262203217,NOX
0.671,5.884773662551441,-0.2703104019165039,NOX
0.671,5.884773662551441,-0.23371560871601105,NOX
0.671,5.884773662551441,-0.2346220165491104,NOX
0.671,5.884773662551441,-2.0645320415496826,NOX
0.671,5.884773662551441,-0.31917470693588257,NOX
0.7,6.48148148148148,-0.6389254927635193,NOX
0.7,6.48148148148148,-0.6809815764427185,NOX
0.7,6.48148148148148,-0.7856924533843994,NOX
0.7,6.48148148148148,-0.8053628206253052,NOX
0.7,6.48148148148148,-0.782051682472229,NOX
0.7,6.48148148148148,-0.7856924533843994,NOX
0.7,6.48148148148148,-0.7772340178489685,NOX
0.7,6.48148148148148,-0.6383885145187378,NOX
0.7,6.48148148148148,-0.33090347051620483,NOX
0.7,6.48148148148148,-0.21594122052192688,NOX
0.7,6.48148148148148,-0.7507835626602173,NOX
0.693,6.337448559670781,-0.33427727222442627,NOX
0.693,6.337448559670781,-0.3868567645549774,NOX
0.693,6.337448559670781,-0.35498446226119995,NOX
0.693,6.337448559670781,-0.41157034039497375,NOX
0.693,6.337448559670781,-0.6497445702552795,NOX
0.693,6.337448559670781,-0.828188955783844,NOX
0.693,6.337448559670781,-0.8493643403053284,NOX
0.693,6.337448559670781,-0.8491166830062866,NOX
0.693,6.337448559670781,-0.7457859516143799,NOX
0.693,6.337448559670781,-0.6388458013534546,NOX
0.693,6.337448559670781,-0.547017514705658,NOX
0.693,6.337448559670781,-0.809932291507721,NOX
0.693,6.337448559670781,-0.8382335305213928,NOX
0.659,5.6378600823045275,0.21959640085697174,NOX
0.659,5.6378600823045275,0.0324973501265049,NOX
0.597,4.3621399176954725,1.4410609006881714,NOX
0.597,4.3621399176954725,0.7144274711608887,NOX
0.597,4.3621399176954725,0.19369158148765564,NOX
0.597,4.3621399176954725,1.2826062440872192,NOX
0.597,4.3621399176954725,1.468181848526001,NOX
0.597,4.3621399176954725,1.5330804586410522,NOX
0.693,6.337448559670781,-0.7925378084182739,NOX
0.679,6.049382716049384,-0.7682976126670837,NOX
0.679,6.049382716049384,-0.7397835850715637,NOX
0.679,6.049382716049384,-0.8137354254722595,NOX
0.679,6.049382716049384,-0.7594395875930786,NOX
0.718,6.851851851851851,-0.9416490793228149,NOX
0.718,6.851851851851851,-0.4323817789554596,NOX
0.718,6.851851851851851,-0.4221983253955841,NOX
0.614,4.7119341563786,0.01938958466053009,NOX
0.614,4.7119341563786,-0.05157195031642914,NOX
0.584,4.094650205761316,0.17544521391391754,NOX
0.679,6.049382716049384,-0.7277898192405701,NOX
0.584,4.094650205761316,0.17232036590576172,NOX
0.679,6.049382716049384,-0.33337312936782837,NOX
0.679,6.049382716049384,-0.6256685853004456,NOX
0.679,6.049382716049384,-0.6668083071708679,NOX
0.584,4.094650205761316,0.24475477635860443,NOX
0.584,4.094650205761316,0.48035192489624023,NOX
0.584,4.094650205761316,0.09549263119697571,NOX
0.713,6.748971193415637,-0.579118549823761,NOX
0.713,6.748971193415637,-0.441288560628891,NOX
0.74,7.304526748971193,-0.7309885025024414,NOX
0.74,7.304526748971193,-0.4893973171710968,NOX
0.74,7.304526748971193,-0.8502260446548462,NOX
0.74,7.304526748971193,-0.8531351089477539,NOX
0.74,7.304526748971193,-0.735591471195221,NOX
0.74,7.304526748971193,-0.8186247944831848,NOX
0.74,7.304526748971193,-0.517669141292572,NOX
0.74,7.304526748971193,-0.6049685478210449,NOX
0.74,7.304526748971193,-0.45226478576660156,NOX
0.74,7.304526748971193,-0.807043731212616,NOX
0.74,7.304526748971193,-0.7365038394927979,NOX
0.74,7.304526748971193,-0.4233017563819885,NOX
0.74,7.304526748971193,-0.43853959441185,NOX
0.713,6.748971193415637,-0.4362993538379669,NOX
0.713,6.748971193415637,-0.5226572155952454,NOX
0.713,6.748971193415637,-0.3915356397628784,NOX
0.713,6.748971193415637,-0.6093666553497314,NOX
0.713,6.748971193415637,-0.6010000705718994,NOX
0.713,6.748971193415637,-2.177428960800171,NOX
0.713,6.748971193415637,-0.40677347779273987,NOX
0.713,6.748971193415637,-0.5800348520278931,NOX
0.713,6.748971193415637,-0.5566186308860779,NOX
0.713,6.748971193415637,-0.390041321516037,NOX
0.713,6.748971193415637,-0.43713825941085815,NOX
0.713,6.748971193415637,-0.3742440938949585,NOX
0.713,6.748971193415637,-0.6092892289161682,NOX
0.713,6.748971193415637,-0.47679081559181213,NOX
0.713,6.748971193415637,-0.3933185040950775,NOX
0.713,6.748971193415637,-0.3996305763721466,NOX
0.655,5.555555555555555,-0.06020217388868332,NOX
0.655,5.555555555555555,-0.037276268005371094,NOX
0.655,5.555555555555555,0.10243931412696838,NOX
0.584,4.094650205761316,0.9677779674530029,NOX
0.58,4.012345679012345,0.4331209063529968,NOX
0.58,4.012345679012345,0.22491532564163208,NOX
0.58,4.012345679012345,0.2653069496154785,NOX
0.532,3.024691358024692,0.0805906355381012,NOX
0.58,4.012345679012345,0.10168810933828354,NOX
0.614,4.7119341563786,0.0580734945833683,NOX
0.584,4.094650205761316,0.2590155601501465,NOX
0.584,4.094650205761316,1.0036659240722656,NOX
0.614,4.7119341563786,0.08231166750192642,NOX
0.614,4.7119341563786,0.20178693532943726,NOX
0.614,4.7119341563786,0.07672705501317978,NOX
0.614,4.7119341563786,-0.013740924187004566,NOX
0.532,3.024691358024692,0.08169711381196976,NOX
0.532,3.024691358024692,0.07580818235874176,NOX
0.532,3.024691358024692,0.20864981412887573,NOX
0.532,3.024691358024692,0.12049596011638641,NOX
0.583,4.0740740740740735,0.1330503523349762,NOX
0.583,4.0740740740740735,0.07936564087867737,NOX
0.583,4.0740740740740735,0.19089439511299133,NOX
0.583,4.0740740740740735,0.1330503523349762,NOX
0.609,4.609053497942386,0.01886620745062828,NOX
0.609,4.609053497942386,-0.28119438886642456,NOX
0.609,4.609053497942386,-0.2132490575313568,NOX
0.609,4.609053497942386,0.01918889954686165,NOX
0.609,4.609053497942386,-0.02883835881948471,NOX
0.585,4.115226337448559,0.14420588314533234,NOX
0.585,4.115226337448559,0.13538450002670288,NOX
0.585,4.115226337448559,0.32537132501602173,NOX
0.585,4.115226337448559,1.0431549549102783,NOX
0.585,4.115226337448559,0.13538450002670288,NOX
0.585,4.115226337448559,0.13538450002670288,NOX
0.585,4.115226337448559,0.27686306834220886,NOX
0.585,4.115226337448559,0.13296963274478912,NOX
0.573,3.868312757201645,0.06419598311185837,NOX
0.573,3.868312757201645,0.07788138836622238,NOX
0.573,3.868312757201645,0.1824311912059784,NOX
0.573,3.868312757201645,0.059240441769361496,NOX
0.573,3.868312757201645,0.10774356126785278,NOX
6.575,5.775052692086607,-1.1618355512619019,RM
6.421,5.479977007089482,-1.421002745628357,RM
7.185,6.943858976815482,2.6622297763824463,RM
6.998,6.585552787890402,2.1008687019348145,RM
7.147,6.871048093504504,2.622417688369751,RM
6.43,5.497221689978923,-1.9651954174041748,RM
6.012,4.696301973558153,-1.4452561140060425,RM
6.172,5.002874113814907,-0.9958406090736389,RM
5.631,3.9662770645717584,-1.3168950080871582,RM
6.004,4.680973366545315,-1.3018383979797363,RM
6.377,5.395669668518873,-1.0073097944259644,RM
6.009,4.69055374592834,-1.4454747438430786,RM
5.889,4.460624640735774,-1.3043581247329712,RM
5.949,4.575589193332056,-2.417090654373169,RM
6.096,4.85725234719295,-1.2125439643859863,RM
5.834,4.355240467522513,-2.417090654373169,RM
5.935,4.54876413105959,-2.3929386138916016,RM
5.99,4.654148304272851,-1.355539321899414,RM
5.456,3.630963786165933,-1.3467519283294678,RM
5.727,4.15022034872581,-1.52093505859375,RM
5.57,3.849396436098871,-1.2758384943008423,RM
5.965,4.606246407357732,-1.3401315212249756,RM
6.142,4.945391837516767,-0.9708654284477234,RM
5.813,4.315002874113815,-1.2744638919830322,RM
5.924,4.527687296416939,-1.2670841217041016,RM
